Objective loss,KLD
-32636.3,-0.00762044
-32642.9,-0.0643921
-32640.2,-0.0469249
-32643.0,-0.042556
-32634.7,-0.0155264
-32635.9,-0.00202891
-32639.9,-0.00105995
-32639.1,-0.00137244
-32637.7,-0.00178604
-32633.7,-0.00221358
-32642.3,-0.00107685
-32641.6,-0.000891296
-32645.2,-0.00245672
-32639.0,-0.00336847
-32642.0,-0.00774961
-32640.9,-0.0259794
-32640.6,-0.031632
-32645.2,-0.0263475
-32643.6,-0.0411979
-32640.7,-0.010351
-32641.8,-0.00352042
-32636.1,-0.00415778
-32639.6,-0.0114972
-32641.0,-0.0190926
-32640.4,-0.0103696
-32636.3,-0.00419652
-32637.4,-0.00183511
-32636.9,-0.00176146
-32636.1,-0.00482163
-32645.0,-0.0158046
-32639.8,-0.0215696
